2.379561988  	5.847695258  	-15.8954455  	10.05639333  	-0.8351543675  	-13.43152626  	4.84942632  	-4.869099126  	-28.81126245  	-12.98870832  	-0.7193821204  	-20.93797598  	-11.70555618  	-17.73373446  	-15.47202594  	3.232752536  	-9.634091108  	19.00160573  	-15.59709828  	-3.251054578  	-24.66955853  	-6.4252041  	-1.285353321  	4.485194768  	-3.130191544  	8.014416251  	9.579772782  	-0.6587802292  	-13.15151573  	13.53463171  	0.1999767238  	6.818693507  	7.522739398  	26.41329099  	9.012758509  	-21.67034706  	-9.197791864  	9.74816369  	3.14487427  	23.74693451  	12.65469684  	26.44032464  	23.18411851  	-3.374079148  	-13.2147366  	-4.435457918  	17.88761549  	11.46458656  	-7.327004894  	-5.164783377  	-5.204869002  	-7.561709187  	-0.3775213752  	4.477174374  	-17.64078962  	-11.54353817  	0.5559929338  	-20.46932326  	-3.762630228  	-7.414486587  	-12.9067272  	-11.03429902  	-4.272703237  	-16.65834378  	-11.29626358  	-13.08696399  	-4.139958946  	-11.67530245  	10.08744364  	8.71822074  	-4.731792183  	0.6978914102  	-6.764506157  	25.23646362  	-18.81742834  	-2.800099308  	-7.667441448  	-7.020167642  	-3.24195286  	-0.5217314318  	4.450734964  	14.07086898  	20.38229464  	-0.4102780961  	-10.85066952  	9.046359178  	-9.203232231  	-2.648812424  	-15.60078037  	6.846903245  	-1.236079302  	1.154130081  	9.34208224  	6.710553254  	20.03071373  	1.042227434  	-5.877634413  	2.704534899  	-11.96271611  	-16.62483253  
1.63157648  	3.736659672  	-15.07399778  	7.989573902  	0.09908973949  	-10.55014811  	4.391280722  	-2.769552585  	-23.50643693  	-13.20993046  	-1.817283695  	-19.6844179  	-9.706317782  	-16.69648351  	-13.5777344  	1.056952053  	-6.672901497  	17.91291167  	-14.75815666  	-1.771725044  	-24.35163312  	-4.347206311  	-1.16313359  	4.269508294  	-5.419665119  	4.392762934  	10.89136313  	-0.2547980389  	-11.0485652  	13.80180369  	-0.5321077638  	6.742027  	7.306816756  	25.40962247  	10.82622591  	-14.91756609  	-6.937376994  	8.709787286  	2.323439342  	22.70076648  	11.71157236  	23.84908948  	22.40737598  	-4.568354947  	-10.35394383  	-4.586712891  	12.64445586  	11.40039175  	-4.063468942  	-2.057797841  	-4.727347805  	-6.644225432  	-1.136479852  	3.639065478  	-14.58466608  	-9.74442345  	0.4156002082  	-15.14744638  	-7.14086752  	-7.873809818  	-13.63845073  	-8.323366889  	-3.842790349  	-15.74106692  	-13.13790716  	-12.59828682  	-3.882737128  	-11.08366853  	5.682016656  	9.108387066  	-5.343771234  	-3.222747834  	-5.415508047  	20.85437113  	-18.84345993  	-5.750896058  	-6.996834522  	-4.940624197  	-3.092794642  	0.3809178713  	4.787571507  	13.74990751  	18.36217444  	1.22808686  	-8.054373562  	7.392210201  	-6.673675696  	-2.925022393  	-11.91980969  	8.152359267  	-1.113007806  	2.773552677  	6.561700783  	5.954400112  	16.63835755  	0.006660564896  	-4.92798898  	2.559560685  	-7.418051652  	-11.36095726  
0.5487398255  	1.893650172  	-13.1219216  	4.564291572  	0.3094391588  	-6.564567742  	3.364741602  	0.2973779089  	-15.34104012  	-12.65794897  	-2.696060427  	-17.32361078  	-6.570811928  	-14.61069531  	-10.93820622  	-1.998361476  	-3.998681609  	14.55778518  	-14.58160147  	0.5217559338  	-21.85006677  	-3.110765211  	-1.535281056  	3.801143361  	-7.70930765  	-0.02445724464  	11.4661674  	-0.06051415684  	-8.263444004  	13.09853337  	-1.317798172  	7.027540106  	5.911377727  	19.77555547  	11.50124364  	-7.73932605  	-4.008866828  	7.474879254  	0.3599056069  	19.54436967  	9.359029262  	18.64733968  	19.61746506  	-5.294457919  	-5.521181768  	-4.371198381  	5.833159036  	8.762060501  	-0.06934233284  	1.161861671  	-3.4405489  	-4.954211865  	-2.216600616  	2.773858595  	-10.02874924  	-6.413433954  	0.3822885824  	-7.84848951  	-10.31429759  	-8.077303495  	-13.49400329  	-5.015071889  	-3.404700382  	-14.52133564  	-13.82285353  	-10.88615564  	-3.531366435  	-10.07085638  	-0.06382239125  	8.385998877  	-5.025340501  	-7.199450247  	-3.803980494  	15.62959089  	-18.36275953  	-8.428096251  	-5.342307802  	-2.530134538  	-2.604224582  	2.511895065  	4.741320401  	12.0962769  	15.35260908  	1.687066906  	-3.132047639  	5.47078775  	-3.179973542  	-2.663916742  	-6.79628721  	9.314873999  	-0.7581777628  	4.743195151  	2.844909024  	4.715457045  	10.71499708  	-1.071936535  	-3.269575778  	2.878632185  	-1.092948507  	-4.800610331  
-0.8742727935  	0.6219097094  	-9.746475447  	-0.0007410656872  	-0.6734685438  	-1.91669322  	1.881250128  	3.717204104  	-5.354410633  	-11.25275205  	-3.486684438  	-13.94840162  	-2.501781744  	-11.83868091  	-8.027363179  	-5.504201784  	-2.772667408  	8.724808071  	-15.33968808  	3.270674279  	-17.01209751  	-2.750741102  	-2.320301615  	2.710548798  	-9.325738616  	-4.407423927  	10.84039723  	-0.1079910337  	-5.128037003  	11.49332769  	-2.058951698  	7.451720818  	3.422422182  	9.087776202  	9.999623328  	-0.8341442989  	-0.7345862765  	6.315615686  	-2.232001767  	14.69230313  	5.514890498  	11.00794671  	14.58738329  	-5.061579748  	0.8512445322  	-3.821200596  	-1.305923514  	3.517605556  	4.272559798  	4.338365723  	-1.465569856  	-2.615681765  	-3.40872454  	1.784386884  	-4.412963816  	-1.742172514  	0.486072284  	0.7201225456  	-12.68817273  	-7.805209758  	-11.9877452  	-1.103422027  	-3.334532264  	-13.04864009  	-13.35279414  	-8.201541419  	-2.724940272  	-8.828596114  	-6.29423612  	6.590021929  	-3.627176658  	-10.29819039  	-2.132479  	10.04888845  	-17.25781474  	-10.19901626  	-3.011789703  	-0.2409911579  	-1.761361635  	5.546372151  	4.43035357  	9.720698009  	11.52158557  	0.774723466  	3.360613859  	3.661285542  	0.9588118098  	-1.743604596  	-0.3403902729  	10.46454469  	0.2070281279  	7.045272099  	-1.424469918  	3.233890992  	2.748029375  	-1.405464798  	-0.7372937953  	3.541030444  	6.601597602  	2.786405837  
-2.553947265  	0.006899917788  	-5.144448194  	-4.73866311  	-2.695349293  	2.379071237  	0.2697999518  	6.518643189  	4.281881299  	-9.197181577  	-4.32925338  	-9.997460555  	1.766805824  	-8.928396041  	-5.421811549  	-8.524073236  	-3.734921752  	1.343000894  	-16.57550339  	5.61032093  	-10.43661286  	-2.726291092  	-3.222861965  	0.8235448005  	-9.587770699  	-7.635623589  	8.826010557  	-0.3470547071  	-2.325952116  	9.360498404  	-2.682579716  	7.594752911  	0.4775555371  	-4.524949732  	5.812799004  	5.199727178  	2.320145918  	5.467475528  	-4.353496691  	9.417730384  	1.000595591  	2.080359152  	7.818602653  	-3.612125813  	7.726351761  	-3.237953361  	-6.692233325  	-2.959707587  	8.148243711  	7.252960414  	0.7151320856  	-0.2820719074  	-4.193460356  	0.7741223891  	1.1767708  	3.347599491  	0.9535693859  	9.009237401  	-13.96414364  	-7.084820439  	-9.421358981  	3.078287796  	-3.95814642  	-11.31050862  	-12.02973086  	-5.121303261  	-1.069662502  	-7.657450598  	-11.29436817  	4.266873736  	-1.486510267  	-11.30129199  	-0.7299225953  	4.701452882  	-15.8311225  	-10.69660426  	-0.771680586  	1.291958604  	-0.7889162158  	8.477298491  	4.031066011  	8.183464953  	7.531463855  	-0.8909336532  	9.887299049  	2.520741452  	5.101258443  	-0.2662729886  	6.791351945  	11.83660232  	1.95732031  	9.087206817  	-5.634953215  	1.775228224  	-6.019839712  	-0.3672578216  	2.355740302  	4.304998945  	14.31819352  	10.52279128  
-4.205401353  	-0.2437780548  	-0.17727242  	-8.124144465  	-4.730093554  	5.040006863  	-1.001470551  	7.94320819  	11.21612924  	-6.891431454  	-5.117000757  	-6.158467187  	5.131583127  	-6.189421787  	-3.277838368  	-9.924298982  	-6.269431327  	-5.479769431  	-16.81161413  	6.491886145  	-3.349742742  	-2.07969668  	-3.774135362  	-1.445149151  	-8.134854228  	-8.925675714  	5.701789922  	-0.5538283484  	-0.4866448075  	7.188599441  	-3.155923156  	6.932036573  	-1.935155949  	-16.20851854  	-0.1511899584  	10.21376883  	4.643394833  	4.796391839  	-4.834312576  	5.299733952  	-2.44402217  	-6.207791658  	0.5075857196  	-1.338231384  	13.68417409  	-3.002047666  	-8.4568351  	-8.060754342  	10.49212589  	9.538529059  	2.446165068  	1.050638022  	-3.969050071  	0.1220197469  	5.310017086  	7.347327557  	2.140569449  	15.07617621  	-14.42774706  	-6.388459842  	-7.199396395  	6.494737219  	-5.264491428  	-9.214095601  	-10.15607837  	-2.168026873  	1.429582275  	-6.815349587  	-13.20483512  	2.321232042  	0.556113745  	-9.450828457  	0.09614560251  	-0.1040358493  	-14.87772698  	-10.17793722  	0.5634787544  	1.658467409  	-0.1341914908  	9.896759746  	3.420596825  	9.039811207  	4.349753796  	-1.838462884  	14.45006065  	2.408485996  	8.467182814  	1.370935982  	13.43318139  	13.27828438  	4.013401892  	9.576295869  	-9.20895515  	0.4605555237  	-14.00414075  	1.757218331  	5.072586659  	4.923205296  	19.91440859  	16.90105168  
-5.316830714  	-0.6261441553  	3.981787214  	-8.91859754  	-5.531526624  	5.213525831  	-1.535626594  	7.840540809  	14.18187851  	-4.649859806  	-5.393550622  	-3.06605485  	6.621965963  	-3.486324267  	-1.119678731  	-9.008750159  	-8.435732393  	-9.455708267  	-14.19188694  	5.315902846  	2.947564742  	-0.1287956509  	-3.518466719  	-3.160522402  	-5.070612396  	-8.308819655  	2.195420912  	-0.3097489129  	0.389614907  	5.212343894  	-3.396236588  	4.958005907  	-3.070406434  	-20.55603953  	-5.526009023  	14.43707882  	6.152668551  	3.659108165  	-3.231756851  	3.140764273  	-2.972979135  	-11.91969009  	-6.040497235  	0.7063154671  	17.28133219  	-3.166233097  	-6.302056177  	-9.29448684  	10.55339498  	10.77034206  	3.263260685  	0.7382371913  	-2.581453036  	0.1590668285  	6.870360711  	8.841669394  	3.999352678  	17.35225697  	-14.64039755  	-6.363882755  	-7.043212075  	7.551773338  	-6.738565677  	-6.550609246  	-7.782893031  	0.4983692913  	4.016090698  	-6.277639352  	-11.28606526  	1.384217404  	1.528225377  	-5.244033062  	0.2828669707  	-4.535019482  	-15.15071859  	-9.32627456  	0.7226936103  	1.053410954  	-0.1523856824  	8.75363016  	2.013487469  	12.33936141  	2.718599445  	-0.5138369458  	15.67387649  	3.151805945  	10.45760977  	2.641642222  	18.29342616  	13.90430296  	5.231287013  	7.169174405  	-11.76344156  	-0.6482148392  	-19.86817091  	3.63168235  	6.223350742  	5.24400822  	21.38177445  	20.31016805  
-5.364516746  	-1.428645959  	6.53194717  	-7.08051909  	-4.766826836  	3.103575149  	-1.15774077  	6.319543612  	13.32532699  	-2.48223932  	-4.645749514  	-0.9960536967  	5.885683679  	-0.6444864946  	1.5995386  	-5.986616471  	-8.425931071  	-9.513639814  	-7.895194347  	2.303690564  	7.566333589  	2.898807086  	-2.276945865  	-3.61995485  	-0.8644836345  	-6.416926327  	-0.7419493318  	0.7840140043  	0.9932475731  	3.284296469  	-3.177485139  	1.355924211  	-2.893834729  	-14.94271652  	-7.822973425  	17.93048214  	7.269247107  	1.296629552  	-0.1061897763  	2.386249016  	0.2421438892  	-13.94284571  	-10.9926332  	1.426630162  	17.45473895  	-3.282889643  	-1.744784825  	-5.858668909  	8.505624198  	10.81914032  	3.106408748  	-0.927758509  	-0.6690426603  	0.677783888  	5.59931393  	7.278621525  	5.471267954  	15.1428851  	-14.72733195  	-7.145032249  	-9.536920297  	5.120284327  	-7.475936353  	-2.869579796  	-4.892291325  	2.910834394  	5.381225695  	-5.532800245  	-6.604272454  	1.171734726  	0.8415137961  	-0.4067851717  	0.1177757546  	-8.966172241  	-16.51836748  	-8.578053977  	0.08072350201  	0.1641895231  	-0.7393869449  	5.017396112  	-0.766564792  	16.29038534  	2.686165997  	3.566753482  	13.51594039  	4.210118746  	10.92659203  	3.230399831  	20.40726268  	12.642271  	4.569268495  	1.656790893  	-13.04564039  	-1.280282847  	-22.83910215  	3.815889231  	5.098261032  	5.183848915  	18.05418164  	19.94042774  
-4.158314313  	-2.546630327  	7.416117821  	-3.840949852  	-3.341488629  	-0.009785632574  	0.1239012708  	3.199901421  	9.489069876  	-0.1772865644  	-2.773969564  	0.212715743  	3.315547005  	1.985120245  	4.721071706  	-1.8456476  	-6.143046798  	-6.404029766  	0.9045210193  	-1.760133376  	10.15939439  	5.953255663  	-0.3331581789  	-3.077101536  	3.75517842  	-3.898627436  	-2.339012332  	2.704006168  	2.051459745  	1.198887029  	-2.234517454  	-3.652077491  	-1.989111778  	-1.362427126  	-6.15104446  	20.17660198  	8.531125445  	-2.465815575  	3.520657504  	1.743832074  	6.492529766  	-12.39616023  	-13.96891116  	0.439029396  	13.98362281  	-2.709462364  	3.127650508  	0.9065859958  	5.488735397  	10.07075349  	2.259617285  	-2.911963392  	0.6894328516  	0.9387898624  	2.151234037  	3.236908414  	4.757440159  	8.722084044  	-14.17925913  	-7.997906182  	-13.53756917  	-0.3197136766  	-6.565100994  	2.48528761  	-1.707409524  	4.947088572  	4.402633849  	-3.648742904  	-1.350523459  	0.6167090755  	-1.373079027  	3.113808003  	0.08561375815  	-13.52830452  	-17.77528021  	-7.773440313  	-0.8522707594  	-0.377394696  	-1.349617444  	-0.2542397112  	-4.765350582  	18.63997119  	3.584615085  	9.244099623  	8.968059348  	5.175338069  	10.21171157  	3.245517652  	19.35231615  	9.286635293  	2.003250654  	-5.402438709  	-12.93361139  	-1.044556664  	-22.78356604  	1.941214785  	1.997451353  	4.644144883  	11.07278018  	16.31137939  
-1.989301263  	-3.667920506  	7.118637312  	-0.7879866061  	-2.493909443  	-2.473474763  	2.187920121  	-1.766493796  	3.55816908  	2.402726919  	-0.2727322146  	0.9835026488  	-0.1817183402  	3.647428735  	7.364026915  	2.262822635  	-3.264203987  	-2.154687142  	9.498615959  	-6.103322694  	10.925211  	7.820665206  	1.629552281  	-2.579110714  	7.878313369  	-1.195824924  	-2.49110175  	4.782083168  	3.645914889  	-0.943774635  	-0.5387098299  	-8.904495953  	-1.10139268  	14.53464563  	-1.792213815  	20.31579211  	10.02175569  	-6.860478107  	6.860579986  	0.3727952152  	13.8704321  	-8.508824424  	-14.69414836  	-1.715029476  	7.785939482  	-1.028062623  	7.036595902  	8.36933009  	2.895857796  	9.099754391  	1.185674557  	-4.194237679  	0.8412165926  	0.3112590856  	-2.295566485  	-1.933488279  	0.6609546525  	-0.6999215897  	-12.51527381  	-7.84001469  	-17.08616492  	-6.716949928  	-3.605533956  	9.786656932  	1.440242825  	6.381461707  	0.8702543187  	0.1944222977  	2.621396749  	-1.159716331  	-4.245029639  	4.277511515  	0.5294953392  	-17.90026424  	-17.51162032  	-6.520235912  	-1.864303224  	-0.4204114418  	-1.419431583  	-5.33379918  	-8.982852005  	18.16022016  	4.454269171  	14.20259073  	3.239587938  	5.934766409  	8.836346646  	3.089440164  	15.27063046  	4.743073748  	-1.404479313  	-11.30395864  	-11.63264257  	-0.02252261639  	-20.24712186  	-1.060552728  	-1.807689103  	3.532968446  	2.676204747  	10.87680768  
